"Name","Platform","Compiles","CompilesDouble","Uses","UsesDouble","PermutationString"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","0","0","0","35","0","Compiling FlattenMaterial_WS_Normal_VT: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=0, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithMorphTargets,bUsedWithNanite}, StaticSwitch'PackMetallic2-1'=False, StaticSwitch'PackRoughness2-1'=False, StaticSwitch'PackSpecular2-1'=False, StaticSwitch'UseAmbientOcclusion2-1'=False, StaticSwitch'UseBaseColor2-1'=False, StaticSwitch'UseCustomUV2-1'=False, StaticSwitch'UseEmissiveColor2-1'=False, StaticSwitch'UseEmissiveHDR2-1'=False, StaticSwitch'UseMetallic2-1'=False, StaticSwitch'UseOpacity2-1'=False, StaticSwitch'UseOpacityMask2-1'=False, StaticSwitch'UseRoughness2-1'=False, StaticSwitch'UseSpecular2-1'=False, StaticSwitch'UseUV12-1'=False, StaticSwitch'UseUV22-1'=False, StaticSwitch'UseUV32-1'=False, StaticSwitch'UseUV42-1'=False, StaticSwitch'UseUV52-1'=False, StaticSwitch'UseUV62-1'=False"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","0","0","0","35","0","Compiling FlattenMaterial_VT: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithMorphTargets,bUsedWithNanite}, StaticSwitch'PackMetallic2-1'=False, StaticSwitch'PackRoughness2-1'=False, StaticSwitch'PackSpecular2-1'=False, StaticSwitch'UseAmbientOcclusion2-1'=False, StaticSwitch'UseBaseColor2-1'=False, StaticSwitch'UseCustomUV2-1'=False, StaticSwitch'UseEmissiveColor2-1'=False, StaticSwitch'UseEmissiveHDR2-1'=False, StaticSwitch'UseMetallic2-1'=False, StaticSwitch'UseOpacity2-1'=False, StaticSwitch'UseOpacityMask2-1'=False, StaticSwitch'UseRoughness2-1'=False, StaticSwitch'UseSpecular2-1'=False, StaticSwitch'UseUV12-1'=False, StaticSwitch'UseUV22-1'=False, StaticSwitch'UseUV32-1'=False, StaticSwitch'UseUV42-1'=False, StaticSwitch'UseUV52-1'=False, StaticSwitch'UseUV62-1'=False"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","0","0","0","35","0","Compiling FlattenMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithMorphTargets,bUsedWithNanite}, StaticSwitch'PackMetallic2-1'=False, StaticSwitch'PackRoughness2-1'=False, StaticSwitch'PackSpecular2-1'=False, StaticSwitch'UseAmbientOcclusion2-1'=False, StaticSwitch'UseBaseColor2-1'=False, StaticSwitch'UseCustomUV2-1'=False, StaticSwitch'UseEmissiveColor2-1'=False, StaticSwitch'UseEmissiveHDR2-1'=False, StaticSwitch'UseMetallic2-1'=False, StaticSwitch'UseOpacity2-1'=False, StaticSwitch'UseOpacityMask2-1'=False, StaticSwitch'UseRoughness2-1'=False, StaticSwitch'UseSpecular2-1'=False, StaticSwitch'UseUV12-1'=False, StaticSwitch'UseUV22-1'=False, StaticSwitch'UseUV32-1'=False, StaticSwitch'UseUV42-1'=False, StaticSwitch'UseUV52-1'=False, StaticSwitch'UseUV62-1'=False"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","0","0","0","36","0","Compiling DefaultSpriteMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithNiagaraSprites}"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","0","0","0","14","0","Compiling DefaultSpriteMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithNiagaraSprites}"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","0","0","0","4","0","Compiling M_VolumeRenderSphereTracePP: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","0","0","87","0","Compiling DefaultDeferredDecalMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithSplineMeshes}"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","0","0","3","3","Compiling Widget3DPassThrough: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","0","0","5","0","Compiling Widget3DPassThrough: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","0","0","19","0","Compiling Widget3DPassThrough: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","0","0","8","0","Compiling Widget3DPassThrough: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","0","0","19","0","Compiling Widget3DPassThrough: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","0","0","4","0","Compiling Widget3DPassThrough: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","0","0","6","0","Compiling DefaultPostProcessMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting}"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","0","0","0","127","0","Compiling DefaultMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithMeshParticles,bUsedWithStaticLighting,bUsedWithSplineMeshes,bUsedWithInstancedStaticMeshes,bUsedWithNiagaraSprites,bUsedWithNiagaraRibbons,bUsedWithNiagaraMeshParticles}"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","0","0","677","0","Compiling WorldGridMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=1, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","0","0","31","0","Compiling DefaultTextMaterialOpaque: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","0","0","4","0","Compiling PPM_DefaultCalibrationGrayscale: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Cursor/M_Cursor.M_Cursor","0","0","0","58","0","Compiling M_Cursor: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithNiagaraMeshParticles}"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","0","0","4","0","Compiling PPM_DefaultCalibrationColor: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","0","36","0","Compiling PreviewShadowIndicatorMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","0","0","68","0","Compiling m_SimpleVolumetricCloud: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithVolumetricCloud}"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","0","4","0","Compiling M_Sky_Panning_Clouds2: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","0","0","0","10","0","Compiling SnapGridMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithSplineMeshes}"
"/Game/FPWeapon/Materials/M_FPGun.M_FPGun","0","0","0","58","0","Compiling M_FPGun: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}"
"/Game/FirstPersonArms/Character/Materials/M_Mannequin.M_Mannequin","0","0","0","30","30","Compiling M_Mannequin: Platform=PCD3D_SM5, Usage=LightingModel=MSM_ClearCoat, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}, StaticSwitch'UseLogo2-1'=False"
"/Game/FirstPersonArms/Character/Materials/M_Mannequin.M_Mannequin","0","0","0","30","0","Compiling M_Mannequin: Platform=PCD3D_SM5, Usage=LightingModel=MSM_ClearCoat, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}, StaticSwitch'UseLogo2-1'=True"
"/Game/Characters/Mannequins/Materials/M_Mannequin.M_Mannequin","0","0","0","30","30","Compiling M_Mannequin: Platform=PCD3D_SM5, Usage=LightingModel=MSM_ClearCoat, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}, StaticSwitch'UseLogo2-1'=False"
"/Game/Characters/Mannequins/Materials/M_Mannequin.M_Mannequin","0","0","0","30","30","Compiling M_Mannequin: Platform=PCD3D_SM5, Usage=LightingModel=MSM_ClearCoat, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}, StaticSwitch'UseLogo2-1'=True"
"/Interchange/gltf/M_Unlit.M_Unlit","0","0","0","4","0","Compiling M_Unlit: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_Unlit.M_Unlit","0","0","0","9","0","Compiling M_Unlit: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_Unlit.M_Unlit","0","0","0","19","0","Compiling M_Unlit: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_Unlit.M_Unlit","0","0","0","8","0","Compiling M_Unlit: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_Unlit.M_Unlit","0","0","0","7","0","Compiling M_Unlit: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_Unlit.M_Unlit","0","0","0","19","0","Compiling M_Unlit: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={}"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","0","0","88","0","Compiling SpeedTreeMaster: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'Branch1Enable2-1'=True, StaticSwitch'Branch2Enable2-1'=False, StaticSwitch'FlipBacksideNormals2-1'=True, StaticSwitch'HandleCameraFacing2-1'=False, StaticSwitch'HasBranch2Data_Internal2-1'=False, StaticSwitch'RippleEnable2-1'=True, StaticSwitch'RippleShimmerEnable2-1'=False, StaticSwitch'SharedEnable2-1'=True"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","0","0","0","23","23","Compiling M_PrototypeGrid: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'ObjectAligned2-1'=False, StaticSwitch'TopSurfaceColor2-1'=False"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","0","0","0","23","0","Compiling M_PrototypeGrid: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'ObjectAligned2-1'=True, StaticSwitch'TopSurfaceColor2-1'=False"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","0","0","0","23","0","Compiling M_PrototypeGrid: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'ObjectAligned2-1'=True, StaticSwitch'TopSurfaceColor2-1'=True"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","0","0","62","0","Compiling SpeedTreeBillboardMaster: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithInstancedStaticMeshes}, StaticSwitch'SharedEnable2-1'=True"
"/Interchange/gltf/M_Transmission.M_Transmission","0","0","0","24","0","Compiling M_Transmission: Platform=PCD3D_SM5, Usage=LightingModel=MSM_ThinTranslucent, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=1, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_Transmission.M_Transmission","0","0","0","26","0","Compiling M_Transmission: Platform=PCD3D_SM5, Usage=LightingModel=MSM_ThinTranslucent, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=1, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","0","0","14","0","Compiling M_SpecularGlossiness: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","0","0","24","0","Compiling M_SpecularGlossiness: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","0","0","31","0","Compiling M_SpecularGlossiness: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","0","0","18","0","Compiling M_SpecularGlossiness: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","0","0","22","0","Compiling M_SpecularGlossiness: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","0","0","31","0","Compiling M_SpecularGlossiness: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_Sheen.M_Sheen","0","0","0","14","0","Compiling M_Sheen: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Cloth, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_Sheen.M_Sheen","0","0","0","24","0","Compiling M_Sheen: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Cloth, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_Sheen.M_Sheen","0","0","0","31","0","Compiling M_Sheen: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Cloth, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_Sheen.M_Sheen","0","0","0","18","0","Compiling M_Sheen: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Cloth, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_Sheen.M_Sheen","0","0","0","22","0","Compiling M_Sheen: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Cloth, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_Sheen.M_Sheen","0","0","0","31","0","Compiling M_Sheen: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Cloth, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","0","0","0","14","0","Compiling M_ClearCoat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_ClearCoat, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","0","0","0","31","0","Compiling M_ClearCoat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_ClearCoat, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","0","0","0","18","0","Compiling M_ClearCoat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_ClearCoat, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","0","0","0","24","0","Compiling M_ClearCoat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_ClearCoat, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","0","0","0","22","0","Compiling M_ClearCoat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_ClearCoat, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","0","0","0","31","0","Compiling M_ClearCoat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_ClearCoat, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_Default.M_Default","0","0","0","14","0","Compiling M_Default: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_Default.M_Default","0","0","0","24","0","Compiling M_Default: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_Default.M_Default","0","0","0","31","0","Compiling M_Default: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_Default.M_Default","0","0","0","18","0","Compiling M_Default: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Interchange/gltf/M_Default.M_Default","0","0","0","22","0","Compiling M_Default: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
